don;acc;acctodon;DFRET;NFRETc;FRETNc
3207302.956;471609.6731;0.147042446;0.012314217;0.032113338;2.64366E-08
1333119.405;970466.3001;0.727966525;0.033381134;0.039124193;3.55849E-08
5215486.796;1227623.143;0.235380357;0.052628306;0.108476155;4.52516E-08
3662951.446;1463216.544;0.399463811;0.069940206;0.110659368;5.13934E-08
3578009.48;1355565.827;0.378860323;0.029830746;0.048464592;2.26828E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2547851.263;395819.3062;0.155354165;0.012850831;0.032603916;3.28891E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2091113.657;602441.2654;0.288095897;0.016304656;0.030376875;2.75129E-08
594020.839;167258.6542;0.281570348;0.016037846;0.030224045;9.74494E-08
1166516.97;502750.5167;0.430984315;0.02765719;0.042128628;5.65765E-08
524126.4263;310056.925;0.59156896;0.036371822;0.047289243;1.21735E-07
914268.2023;228530.7936;0.249960343;0.013779353;0.027560892;6.11378E-08
1938018.889;1074494.262;0.5544292;0.038144346;0.051227967;3.69076E-08
435439.0543;250763.3071;0.575886119;0.057193083;0.075365954;2.41912E-07
3818969.356;963878.3324;0.252392267;0.015762544;0.031375329;1.66151E-08
1083564.209;179998.9639;0.166117488;0.01759245;0.043163698;9.94866E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
629158.2198;276461.9201;0.439415574;0.029190335;0.04403534;1.0876E-07
3510595.508;1476572.681;0.420604617;0.02735073;0.042172748;1.9044E-08
567092.6758;112840.6854;0.198981031;0.020393866;0.045718684;1.84494E-07
3560661.439;1738294.414;0.488194243;0.041203049;0.058970258;2.47218E-08
742419.3636;405882.981;0.546703118;0.035448803;0.047943065;9.05473E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2674938.318;1011555.065;0.378160146;0.024062987;0.039130162;2.43746E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
919250.2083;296668.2412;0.3227285;0.0251067;0.044194779;8.68083E-08
356301.734;59922.84541;0.168180056;0.007353049;0.017929996;1.23618E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4212099.673;1403407.689;0.333184824;0.023264928;0.040305018;1.69723E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
559326.4718;281631.9267;0.503519753;0.035948837;0.050661331;1.32405E-07
1988887.293;326739.5984;0.164282611;0.015394873;0.037982217;4.78533E-08
817390.8482;906318.2194;1.108794185;0.079424721;0.075427589;9.51953E-08
1366384.695;348513.4125;0.255062439;0.011377915;0.022528872;3.30227E-08
989766.5304;1150611.788;1.162508281;0.056087074;0.05201933;5.16419E-08
2170799.173;1653665.621;0.76177734;0.054622337;0.062582981;3.49395E-08
4787246.475;1136253.752;0.237350167;0.01504091;0.030873036;1.34394E-08
400313.1613;225951.2366;0.564436193;0.047390608;0.063079008;2.20172E-07
5761451.044;2316560.021;0.402079268;0.031166452;0.049150906;1.38866E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2694665.694;539795.9915;0.200320208;0.018373793;0.041052201;3.46755E-08
2002849.623;724139.6545;0.36155468;0.032213315;0.053573303;4.59657E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4617532.469;2356819.286;0.510406652;0.086338447;0.120849837;4.00952E-08
2136834.584;1818567.92;0.851056948;0.049780604;0.053961107;2.88076E-08
906940.3391;593683.8094;0.654600732;0.0325514;0.040232908;5.66744E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
614706.6646;363413.0299;0.591197478;0.042587139;0.055387554;1.22399E-07
626423.6049;226468.2248;0.361525688;0.021058381;0.035023165;9.49863E-08
2525224.276;1225104.892;0.485146964;0.032999005;0.047376632;2.78548E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1149937.611;424968.6302;0.369557988;0.034014107;0.055952278;8.28574E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3933527.862;679338.1789;0.172704555;0.01513778;0.0364259;2.26256E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1290478.277;687810.2701;0.532988646;0.046507972;0.063704252;7.09156E-08
873308.4178;365108.9932;0.41807566;0.027204588;0.042074089;7.65946E-08
1270916.519;953487.7089;0.750236301;0.045436666;0.05245748;4.99214E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
880957.5655;858959.537;0.975029412;0.05798844;0.05872629;7.16659E-08
675308.8588;176156.4476;0.260853157;0.011377633;0.022276855;6.53315E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
667728.2982;119530.7668;0.179011084;0.015350654;0.036281642;1.30426E-07
2965856.927;1292632.64;0.435837828;0.030025965;0.045481472;2.39476E-08
1112450.025;916902.287;0.824218856;0.051571558;0.056805316;5.93038E-08
4595125.34;1756256.549;0.382199923;0.038305547;0.061960708;2.26797E-08
1258885.624;520982.7915;0.413844421;0.029310966;0.045562923;5.79598E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
496023.9375;60913.08099;0.122802704;0.001318583;0.003762734;2.16755E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
540792.8372;584088.6357;1.080059859;0.061861099;0.059524221;1.12894E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1234933.452;386201.3817;0.312730521;0.047327064;0.084630018;1.28633E-07
5096759.595;1534326.377;0.301039582;0.023471695;0.042779199;1.56654E-08
868198.7026;1326030.032;1.527334732;0.067235934;0.054404438;5.43596E-08
912931.1473;693045.0942;0.759142786;0.058846927;0.067540155;9.02198E-08
1086825.728;701959.6109;0.645880561;0.047273539;0.058822301;7.06867E-08
605157.6897;149422.4777;0.246914945;0.013802788;0.027777497;9.36671E-08
3719351.872;931962.0395;0.250571086;0.024464212;0.048872635;2.69085E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
995237.3794;259444.3368;0.260685885;0.034513131;0.067596716;1.37782E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1299372.605;650761.7345;0.500827655;0.045934125;0.064906964;7.39835E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1084754.141;119387.1909;0.110059216;0.001315802;0.003966223;1.10358E-08
3787557.59;1509769.299;0.398612896;0.032482086;0.051447969;2.22369E-08
1946178.037;243375.253;0.125052923;0.008297448;0.023463761;3.43785E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2880470.222;352349.1475;0.122323482;0.008890812;0.025420643;2.54593E-08
1297366.288;774331.7841;0.59684901;0.038785873;0.050204349;5.21106E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
545823.0494;333114.656;0.610297891;0.041058851;0.05255764;1.28535E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
506943.6505;177760.1594;0.350650727;0.032019832;0.054073151;1.86088E-07
703387.9453;194659.489;0.276745557;0.016261058;0.030910673;8.49167E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
722401.6388;1197327.453;1.657426269;0.078820913;0.061224374;7.14635E-08
559812.8687;507070.1338;0.905785062;0.067899145;0.071343059;1.43659E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1158588.069;566427.7234;0.488894835;0.036622649;0.05237717;6.71133E-08
722156.5636;171854.0912;0.237973453;0.009994772;0.020488427;5.87456E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4517056.852;2086661.93;0.461951664;0.031050738;0.045685003;1.53574E-08
3073891.338;440893.4761;0.143431705;0.009791937;0.025855087;2.24289E-08
916482.7636;274753.2635;0.299790977;0.019066981;0.03482352;7.07456E-08
4899369.955;2073942.898;0.423308082;0.047024363;0.072276089;2.37927E-08
1220325.089;1134311.389;0.929515749;0.081663213;0.084702862;7.83957E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2205142.085;639877.4523;0.290175158;0.016214898;0.030101221;2.57583E-08
4481206.204;2352613.908;0.524995682;0.034915522;0.048188196;1.53781E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2054110.469;1344729.453;0.654652938;0.046165514;0.057057418;3.59923E-08
920960.6435;711731.3897;0.77281412;0.050472532;0.057413968;7.46847E-08
5142768.635;730605.2745;0.142064582;0.012522866;0.033224682;1.73578E-08
3501041.642;1041184.49;0.297392775;0.019096279;0.035017371;1.8698E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2250313.701;853573.2584;0.379313008;0.032513364;0.052791383;3.9371E-08
859107.1592;581367.6131;0.676711405;0.03770784;0.045838448;6.74022E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
460021.22;335357.544;0.72900451;0.069305144;0.0811709;2.2205E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2290142.423;515605.7105;0.22514133;0.01576356;0.03322207;3.10626E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3327241.143;1657045.288;0.498023803;0.060817745;0.086179756;3.90792E-08
1954507.946;316609.3319;0.161989278;0.017416732;0.043273651;5.59852E-08
4031387.426;1466254.595;0.363709671;0.035941183;0.059595702;2.54261E-08
561220.0952;494004.7315;0.880233505;0.064684482;0.068944743;1.39994E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
693755.0175;320788.3322;0.462394252;0.048528332;0.071365638;1.58994E-07
4385673.89;1382679.277;0.315271794;0.035076554;0.062470411;2.62907E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4068495.743;1289886.063;0.3170425;0.093813235;0.166611652;8.02592E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
651177.8911;356626.8214;0.547664204;0.028532609;0.038555319;8.23568E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
523130.5202;996907.8268;1.905657935;0.079550464;0.057626235;8.66937E-08
3599802.84;1592269.762;0.442321381;0.089693855;0.134863282;6.18812E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
464530.8517;83546.2036;0.17985071;0.029062079;0.068528402;3.58268E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
840154.2331;484426.3385;0.576592153;0.054953963;0.072371013;1.20038E-07
1298418.737;200410.5391;0.154349697;0.007393665;0.018819448;3.71674E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2521134.23;723592.3114;0.287010625;0.02253161;0.04205748;3.18563E-08
730965.737;405615.8535;0.554904058;0.044337325;0.059519672;1.1438E-07
1877055.481;570594.9618;0.303984068;0.020847742;0.037812345;3.73148E-08
398518.4455;191224.51;0.479838542;0.053100389;0.076656703;2.93258E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
361649.3432;152002.0586;0.420302322;0.014045292;0.02166456;9.37183E-08
3720578.014;741070.8839;0.199181654;0.08297631;0.185921429;1.22099E-07
3461083.486;422633.6144;0.122110205;0.011866113;0.033957248;2.84138E-08
4991068.79;815572.1385;0.163406311;0.013528042;0.033465747;1.68146E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
661673.9624;161366.3425;0.243875914;0.02118364;0.042895933;1.34118E-07
448472.6134;285510.4572;0.636628522;0.05083523;0.063712075;1.87586E-07
779253.3545;279837.8968;0.359110288;0.02823724;0.04712033;1.03838E-07
2413797.06;1774696.764;0.735230311;0.057055991;0.066541035;3.4095E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
492349.3635;118646.7973;0.240980909;0.021089798;0.042961665;1.81582E-07
696018.529;446129.2675;0.640973263;0.054282764;0.067801921;1.28659E-07
480530.5855;607618.5832;1.264474316;0.068613569;0.061017583;1.21241E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3698284.493;2087709.423;0.564507524;0.044070987;0.058656738;2.20829E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4134185.93;2165919.666;0.523904755;0.034238258;0.047302652;1.63681E-08
1851010.618;593755.3302;0.320773595;0.019005864;0.033557401;3.26297E-08
599736.4974;330693.3414;0.551397727;0.044986773;0.060583221;1.42446E-07
2263596.116;1637437.996;0.723379044;0.064834317;0.076229308;4.23401E-08
632018.4838;89676.1953;0.141888564;0.009898239;0.026277511;1.11481E-07
956993.9809;954769.7388;0.997675804;0.072067216;0.072151112;8.13434E-08
1058202.234;85709.55844;0.080995443;-0.003084216;-0.010837137;-3.58739E-08
492585.5019;254598.476;0.516861489;0.049881914;0.069383471;2.0621E-07
2597905.178;675706.3299;0.26009661;0.024877946;0.048780604;3.7757E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4786955.998;3047270.23;0.636577865;0.153265909;0.192096653;5.94002E-08
860183.1828;500771.4998;0.582168438;0.043201705;0.056620873;9.01656E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
539590.8581;226583.273;0.419916812;0.033596906;0.051846287;1.53431E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1689956.402;1129231.868;0.668201775;0.060750396;0.07431822;5.72776E-08
630758.109;911666.2065;1.445349958;0.055823568;0.046433464;6.48528E-08
531429.3198;187788.9669;0.353365838;0.099125635;0.166753017;5.85938E-07
830324.8071;322366.7249;0.388241712;0.02427744;0.038962947;7.71838E-08
4443543.914;1800518.595;0.405198785;0.029854199;0.046899839;1.70911E-08
2622298.301;911183.5399;0.347475167;0.027419393;0.046515314;3.09404E-08
1190955.101;1060800;0.89071368;0.062284316;0.065994788;6.26144E-08
3091358.54;1385371.705;0.448143328;0.03393447;0.050691204;2.53553E-08
5055820.279;1251114.889;0.247460317;0.015336221;0.030829436;1.2449E-08
4421499.076;1726394.601;0.390454588;0.034308802;0.054906061;2.05791E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3871051.259;1354842.582;0.349993449;0.025392122;0.042920922;1.923E-08
350495.9942;82177.16017;0.234459627;0.005092386;0.010516889;6.22856E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
402837.0412;228457.2007;0.56712064;0.042453274;0.0563733;1.94065E-07
591512.3661;394918.9884;0.667642827;0.038732694;0.047402976;1.02029E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
817907.1229;369129.7106;0.451310057;0.047485965;0.070685081;1.35056E-07
4331586.989;2063083.55;0.476288149;0.040675984;0.058939057;2.05521E-08
4333887.96;1384061.243;0.319357873;0.095973275;0.169828863;7.67032E-08
392063.9759;237783.1633;0.606490721;0.036366795;0.046697427;1.58713E-07
5340764.826;1541974.603;0.288717937;0.020741961;0.038602277;1.37365E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
466261.9074;120913.4827;0.259325244;0.010822919;0.021253087;9.0489E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
458754.5146;364958.7638;0.79554261;0.060886291;0.068263382;1.77647E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1275786.43;162409.1509;0.127301206;0.014930846;0.041847368;9.3327E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
387137.7726;298682.3135;0.771514264;0.057806334;0.065811752;2.05412E-07
3776489.605;795312.1168;0.210595606;0.017669522;0.038503495;2.26167E-08
2163816.601;599432.2645;0.277025449;0.023268341;0.044208481;3.9742E-08
389610.2444;106018.0968;0.272113216;0.038066458;0.072973915;3.73265E-07
410861.4318;233996.9833;0.569527741;0.034319485;0.045476111;1.51879E-07
1080838.315;153170.7746;0.14171479;0.012836595;0.034099048;8.48955E-08
1876938.381;1670794.212;0.890169986;0.059269447;0.062819489;3.77088E-08
436319.9878;66250.25054;0.151838679;0.00469105;0.012038679;7.11418E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2909112.71;790375.6252;0.271689585;0.051333513;0.09848373;6.84627E-08
651013.492;339226.1197;0.52107387;0.045734776;0.063357336;1.41282E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2886189.54;1589872.618;0.550855235;0.053395758;0.071942912;3.54794E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
4007612.406;2327915.818;0.580873493;0.04334376;0.056870337;1.94627E-08
1192731.95;91786.36758;0.076954732;0.002957455;0.010661062;3.23166E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
513322.246;77552.53678;0.151079633;0.006254036;0.01609005;8.11501E-08
1793544.607;897973.4599;0.500669711;0.031916876;0.04510708;3.67151E-08
492769.5167;259223.0692;0.526053379;0.039126822;0.053946052;1.57085E-07
3330164.745;1206661.091;0.362342762;0.024990704;0.041516306;2.12415E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3065666.53;920005.942;0.30009981;0.031042577;0.056666306;3.48227E-08
2561214.341;818827.0561;0.319702667;0.033795687;0.059770673;4.27169E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
537371.4425;111640.3521;0.20775267;0.017015198;0.037330491;1.55049E-07
574891.8634;192902.3206;0.335545401;0.022956009;0.039629696;1.21799E-07
2724512.152;1262139.314;0.463253325;0.036650913;0.053848737;3.01435E-08
2266253.351;2237860.944;0.987471653;0.097765352;0.098383587;4.84208E-08
3522373.385;740559.5702;0.210244483;0.042973113;0.093720482;6.06335E-08
1353350.011;1103495.656;0.815380831;0.062189462;0.068871026;6.0094E-08
513100.8179;446068.435;0.869358261;0.068003517;0.072934328;1.63575E-07
1501830.857;440731.9343;0.293463097;0.027475584;0.050718943;6.4102E-08
438729.8833;306825.4644;0.699349363;0.039704354;0.04747785;1.34754E-07
3188589.994;731753.6735;0.229491303;0.01187644;0.024791519;1.64252E-08
340690.0256;115956.7019;0.34035837;0.009513079;0.016306204;8.28279E-08
2318462.265;934801.2943;0.403198839;0.027113294;0.042699485;2.98127E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3509168.266;998817.0173;0.284630699;0.019057747;0.035721582;1.9451E-08
652588.8158;343891.2775;0.526964712;0.034006881;0.04684638;1.0237E-07
833531.1066;859582.0396;1.031253702;0.066317076;0.065304425;8.26302E-08
603248.7389;259398.0192;0.43000176;0.030831446;0.047017418;1.22639E-07
794757.4382;209911.8237;0.264120615;0.014697219;0.028597891;7.10605E-08
3341242.114;936730.458;0.28035396;0.020767458;0.039222024;2.26403E-08
2486698.633;1081651.937;0.43497508;0.032920906;0.049915979;3.14718E-08
720855.1306;121203.0693;0.168137902;0.013228968;0.032262138;1.1061E-07
2321764.678;2631243.688;1.133294736;0.115488133;0.108484058;4.96218E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3173658.507;1217588.277;0.383654472;0.038870209;0.06275477;3.3215E-08
1998719.163;608803.3887;0.304596764;0.029356486;0.0531914;4.96784E-08
443038.3663;385313.9383;0.869707835;0.077180439;0.082760013;2.17058E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1931387.938;184847.4581;0.095707058;0.002074477;0.006705584;1.1246E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2042217.709;326733.3972;0.159989503;0.007130222;0.01782614;2.19795E-08
394662.2167;216824.9158;0.54939365;0.021820084;0.029438427;1.02879E-07
1853505.219;1249220.678;0.673977427;0.046801427;0.057008081;3.9304E-08
1350733.082;201449.355;0.149140758;0.00571944;0.01481001;2.85548E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
578705.4317;186452.8133;0.322189499;0.021000862;0.036998272;1.1505E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1424986.121;483829.7891;0.339532984;0.026574745;0.045606645;5.64253E-08
1059399.54;273710.4016;0.258363716;0.009855912;0.019390146;3.6367E-08
1689054.687;242850.2482;0.143778795;0.005126572;0.013520091;2.12188E-08
566952.6392;185882.7823;0.327862981;0.032030456;0.055939288;1.78017E-07
1566563.723;845598.429;0.539779146;0.055600372;0.075678001;6.96238E-08
2468274.523;936816.3752;0.379543024;0.02854539;0.046334607;3.1366E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1028453.863;434061.5284;0.422052504;0.038069447;0.058599421;9.11762E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
466158.7227;501734.4265;1.076316718;0.066982199;0.064563841;1.43085E-07
823588.2031;502766.6661;0.6104588;0.047887613;0.061290761;1.00039E-07
676572.5813;1866547.843;2.758828682;0.060386669;0.036356219;3.44312E-08
3327369.736;657674.6947;0.197656031;0.017320454;0.038958679;2.68001E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
525087.0529;404675.7853;0.770683229;0.095680884;0.108990143;2.61455E-07
1223178.383;826217.2323;0.67546749;0.045156145;0.054943286;5.72388E-08
337042.1589;84765.39661;0.251497904;0.00658415;0.013129027;7.81898E-08
1477846.345;700485.7007;0.473990888;0.039568916;0.0574737;5.88151E-08
2493997.517;882432.6651;0.353822592;0.023133929;0.038891672;2.68369E-08
699762.1355;155508.1312;0.222229988;0.021906533;0.046469963;1.44026E-07
454038.3136;192509.5162;0.42399399;0.036863456;0.056613003;1.98818E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
917006.4444;765781.91;0.835088908;0.057665829;0.063103316;7.99114E-08
3499276.453;1660273.761;0.474462016;0.036339945;0.052757419;2.27133E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
842100.4134;607080.3009;0.720912009;0.061593104;0.07254224;1.08117E-07
352010.5126;132499.8968;0.37640892;0.029094503;0.047422122;2.26161E-07
903710.0134;872248.6226;0.965186409;0.049505264;0.050390165;5.9712E-08
3060669.139;2188026.326;0.714884957;0.045290026;0.053565417;2.1681E-08
4497092.062;1114690.203;0.247869109;0.014220764;0.028563519;1.29416E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
502049.4557;124861.775;0.248704134;0.018432685;0.036961288;1.50397E-07
5308977.917;2026881.427;0.381783737;0.098486568;0.159392651;5.38985E-08
368173.7828;115394.062;0.313422811;0.03489232;0.062325324;3.13307E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2965181.914;960028.9066;0.323767288;0.029841387;0.052444811;3.204E-08
6149183.709;3057026.534;0.497143471;0.042098659;0.059707294;1.43763E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3473824.872;1405466.353;0.404587567;0.03639172;0.057213211;2.68709E-08
2386064.814;735495.4549;0.308246218;0.026176441;0.047147831;3.65469E-08
765992.3402;1246209.872;1.626922107;0.07426338;0.058222564;6.43719E-08
1523260.042;2128226.456;1.397152422;0.136164248;0.115197007;7.40652E-08
482225.7583;505524.121;1.048314223;0.049649065;0.048491468;1.03344E-07
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1026498.495;468088.5775;0.456005128;0.044503923;0.065904252;9.95042E-08
1076744.603;213159.2574;0.197966404;0.009735352;0.021880433;4.61207E-08
352746.273;171433.7787;0.48599742;0.036968715;0.053029481;2.23922E-07
2017017.337;607416.2536;0.301145777;0.021680696;0.039507981;3.64843E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
973989.2095;182777.5352;0.187658686;0.011561203;0.026688163;6.39927E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
770831.6372;361457.5705;0.468918961;0.03053376;0.044589375;8.71345E-08
437121.0248;379281.6428;0.86768108;0.065142379;0.069933224;1.8372E-07
1504406.205;1032678.75;0.686436114;0.046950097;0.056667811;4.77041E-08
1113015.13;421442.6822;0.378649554;0.028262505;0.045929523;6.90118E-08
391141.8858;117231.0885;0.299714996;0.031029837;0.056679402;2.73166E-07
1257642.375;316104.3632;0.251346781;0.054785726;0.109277502;1.83361E-07
1155300.575;609129.0518;0.527247251;0.03276326;0.045121127;5.5609E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
3342107.224;442154.929;0.132298248;0.007351567;0.020211702;1.67498E-08
2083270.954;1391778.999;0.668073923;0.0390667;0.047796321;2.92108E-08
4450311.881;1256584.189;0.28235868;0.022805006;0.042917026;1.85719E-08
#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
636898.6999;245059.5294;0.384770026;0.030132386;0.048577247;1.2678E-07
5856324.074;2125562.159;0.362951594;0.032345158;0.053688952;1.57259E-08
